Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL84096,O=C(CCN1CCCCC1)N1CCc2[nH]c(=O)c3cc(F)ccc3c2C1,IC50,'=',25,nM,7.6,,,UO_0000065,21.27,0.4,5.17,13.48,0,CHEMBL1176193,Inhibition of PARP1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1177697,1,Scientific Literature,J Med Chem,2010,None,,,
CHEMBL1096883,NC(=O)c1cccc2cn(-c3ccc(CNCCF)cc3)nc12,IC50,'=',2.1,nM,8.68,,,UO_0000065,27.78,0.52,6.5,11.9,0,CHEMBL1115415,Inhibition of human PARP1 by SPA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1157008,1,Scientific Literature,J Med Chem,2009,None,,,
CHEMBL590400,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(C2CCCCC2)CC1,IC50,'=',14,nM,7.85,,,UO_0000065,15.54,0.32,3.1,12.91,0,CHEMBL1069748,Inhibition of PARP1 by topcount microplate scintillation counter,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1158513,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL492692,CCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,IC50,'=',6,nM,8.22,,,UO_0000065,20.84,0.39,5.79,11.86,0,CHEMBL982809,Inhibition of PARP1 by flashplate scintillation proximity assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1140140,1,Scientific Literature,J Med Chem,2008,None,,,
CHEMBL297175,Cc1cc2nc(O)c3ccccc3c2cc1NC(=O)C[N+](C)(C)C.[Cl-],IC50,'=',195,nM,6.71,,,UO_0000065,20.68,0.38,3.66,10.78,0,CHEMBL761611,Inhibitory concentration against purified recombinant human Poly (ADP-ribose) polymerase 1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134117,1,Scientific Literature,Bioorg Med Chem Lett,2001,None,,,
CHEMBL479861,Cc1sc(-c2ccccc2)nc1C(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,IC50,'=',27,nM,7.57,,,UO_0000065,16.72,0.31,2.37,8.63,0,CHEMBL993111,Inhibition of human recombinant PARP1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1143348,1,Scientific Literature,J Med Chem,2009,None,,,
CHEMBL480615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL322133,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(Br)cc1,IC50,'=',15,nM,7.82,,,UO_0000065,17.3,0.4,6.34,7.74,0,CHEMBL762476,Inhibitory activity against human recombinant PARP-1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134951,1,Scientific Literature,Bioorg Med Chem Lett,2002,None,,,
CHEMBL1092143,CC(C)CCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,IC50,'=',71,nM,7.15,,,UO_0000065,18.49,0.36,2.94,15.77,0,CHEMBL1111552,Inhibition of PARP1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1156288,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL1092776,CN1CCCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,IC50,'=',39,nM,7.41,,,UO_0000065,22.42,0.44,4.62,16.34,0,CHEMBL1111552,Inhibition of PARP1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1156288,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL2419892,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2ccccc12,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL3830931,Inhibition of PARP-1 (unknown origin) using histone as substrate incubated for 1 hr by chemiluminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3826913,1,Scientific Literature,Eur J Med Chem,2016,None,,,
CHEMBL3416132,O=C1NCCc2ccc(Cl)cc21,IC50,'=',100000,nM,4,,,UO_0000065,22.02,0.46,2.37,13.75,0,CHEMBL3631406,Inhibition of PARP1 (unknown origin) by fluorescence analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3627698,1,Scientific Literature,Bioorg Med Chem Lett,2015,None,,,
CHEMBL417002,CS(=O)(=O)O.O=S(=O)(NCCN1CCCCC1)c1ccc2nc(O)c3ccccc3c2c1,IC50,'=',36,nM,7.44,,,UO_0000065,19.31,0.38,4.58,9.02,0,CHEMBL761611,Inhibitory concentration against purified recombinant human Poly (ADP-ribose) polymerase 1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134117,1,Scientific Literature,Bioorg Med Chem Lett,2001,None,,,
CHEMBL430707,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ccccn2)CC1,IC50,'=',35,nM,7.46,,,UO_0000065,16.26,0.32,7.88,6.19,0,CHEMBL762476,Inhibitory activity against human recombinant PARP-1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134951,1,Scientific Literature,Bioorg Med Chem Lett,2002,None,,,
CHEMBL189695,O=S(=O)(NCCCNN1CCOCC1)c1cc2c(cc1F)-c1nc(O)c3ccccc3c1C2,EC50,'=',300,nM,6.52,,,UO_0000065,13.8,0.27,4.36,6.28,0,CHEMBL829884,Effective concentration against poly ADP-ribose polymerase-1 determined using the cell protection assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1141136,1,Scientific Literature,J Med Chem,2005,None,,,
CHEMBL506871,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,EC50,'=',160000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL2412861,Inhibition of PARP1 in human Jurkat cells assessed as reduction of cell viability after 96 hrs by MTS assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL2407000,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307526,,,
CHEMBL1094636,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,IC50,'=',35,nM,7.46,,,UO_0000065,23.27,0.42,4.87,10.22,1,CHEMBL2412862,Inhibition of human PARP1 catalytic activity after 10 mins by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL2407000,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,
CHEMBL506871,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,IC50,'=',16,nM,7.8,,,UO_0000065,31.91,0.59,6.54,9.3,0,CHEMBL2412862,Inhibition of human PARP1 catalytic activity after 10 mins by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL2407000,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,
CHEMBL2407979,COc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3)CC2)cc2c1OC(C)C(=O)N2,IC50,'=',30,nM,7.52,,,UO_0000065,16.7,0.31,4.89,9.05,0,CHEMBL2412862,Inhibition of human PARP1 catalytic activity after 10 mins by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL2407000,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,
CHEMBL2407981,CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,PF50,'=',3.4,,,,,,,,,,0,CHEMBL2412859,Chemopotentiation factor,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2407979,COc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3)CC2)cc2c1OC(C)C(=O)N2,PF50,'=',10.1,,,,,,,,,,0,CHEMBL2412859,Chemopotentiation factor,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2407974,CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)cc1,PF50,'=',6.8,,,,,,,,,,0,CHEMBL2412859,Chemopotentiation factor,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2407972,CCNC(=O)c1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)C(C)O4)CC2)cc1,PF50,'=',2.8,,,,,,,,,,0,CHEMBL2412859,Chemopotentiation factor,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2407985,Cc1cc(C(=O)NC2CC2)ccc1N1CCN(Cc2cc(C)c3c(c2)NC(=O)C(C)O3)CC1,EC50,'=',18000,nM,4.75,,,UO_0000065,10.58,0.2,1.5,6.42,0,CHEMBL2412860,Inhibition of PARP1 in human Jurkat cells assessed as reduction of cell viability after 96 hrs by MTS assay in presence of 100 uM of temozolomide,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL2407000,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307526,,,
CHEMBL124706,Oc1nncc2ccccc12,IC50,'=',12000,nM,4.92,,,UO_0000065,33.67,0.61,3.58,10.7,0,CHEMBL763795,The compound was tested for poly(ADP-ribose)-polymerase (PARP) inhibition,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134673,1,Scientific Literature,J Med Chem,2001,None,,,
CHEMBL578397,NC(=O)c1cccc2[nH]c(-c3ccc(-c4cn5ccccc5n4)cc3)nc12,EC50,'=',20,nM,7.7,,,UO_0000065,21.79,0.39,4.06,8.64,0,CHEMBL1042277,Inhibition of PARP1 in human C41 cells after 30 mins by cell-based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,C41,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1154691,1,Scientific Literature,J Med Chem,2009,None,,,
CHEMBL583526,NC(=O)c1cccc2[nH]c(-c3ccc(-c4nsc(=O)[nH]4)cc3)nc12,EC50,'=',461,nM,6.34,,,UO_0000065,18.78,0.36,4.2,5.39,0,CHEMBL1042277,Inhibition of PARP1 in human C41 cells after 30 mins by cell-based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,C41,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1154691,1,Scientific Literature,J Med Chem,2009,None,,,
CHEMBL1092145,COCCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,IC50,'=',40,nM,7.4,,,UO_0000065,19.75,0.39,4.59,13.56,0,CHEMBL1111552,Inhibition of PARP1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1156288,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL1092778,CCCN1CCCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,IC50,'=',56,nM,7.25,,,UO_0000065,20.23,0.4,3.68,16,0,CHEMBL1111552,Inhibition of PARP1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1156288,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL372303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL506871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL497609,CN1CCCC1(C)c1nc2c(C(N)=O)cccc2[nH]1,EC50,'=',3,nM,8.52,,,UO_0000065,32.99,0.61,6.92,11.36,0,CHEMBL1010817,Inhibition of PARP1 in human C41 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,C41,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1139389,1,Scientific Literature,J Med Chem,2009,None,,,
CHEMBL425560,CCCC(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,IC50,'=',90,nM,7.05,,,UO_0000065,21.92,0.4,3.8,9.41,1,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1141921,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,,
CHEMBL195913,O=C1CCC(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1Cl,IC50,'=',19,nM,7.72,,,UO_0000065,20.99,0.41,4.9,9.29,1,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1141921,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,,
CHEMBL45245,O=c1[nH]c2ccccc2c2ccccc12,IC50,'=',350,nM,6.46,,,UO_0000065,33.07,0.59,3.78,19.65,0,CHEMBL761609,Inhibition of human recombinant Poly (ADP-ribose) polymerase 1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136129,1,Scientific Literature,Bioorg Med Chem Lett,2003,None,,,
CHEMBL2377257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL450698,CC(C)N1CCC(c2nc3c(C(N)=O)cccc3[nH]2)C1,EC50,'=',4,nM,8.4,,,UO_0000065,30.84,0.57,6.54,11.2,0,CHEMBL1010817,Inhibition of PARP1 in human C41 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,C41,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1139389,1,Scientific Literature,J Med Chem,2009,None,,,
CHEMBL495942,CC1(c2nc3c(C(N)=O)cccc3[nH]2)CCNCC1,EC50,'=',130,nM,6.89,,,UO_0000065,26.66,0.49,5.59,8.22,0,CHEMBL1010817,Inhibition of PARP1 in human C41 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,C41,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1139389,1,Scientific Literature,J Med Chem,2009,None,,,
CHEMBL45764,Nc1cc2nc(O)c3ccccc3c2cc1N,IC50,'=',180,nM,6.75,,,UO_0000065,29.94,0.54,4.48,7.92,0,CHEMBL761611,Inhibitory concentration against purified recombinant human Poly (ADP-ribose) polymerase 1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134117,1,Scientific Literature,Bioorg Med Chem Lett,2001,None,,,
CHEMBL3317900,CCC(=O)N1CCN(C(=O)c2csc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,IC50,'=',78.62,nM,7.1,,,UO_0000065,17.31,0.33,4.83,8.23,0,CHEMBL3371141,Inhibition of human PARP1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351610,1,Scientific Literature,Bioorg Med Chem Lett,2014,None,,,
CHEMBL3344067,O=c1[nH]c(-c2ccccc2)nc2c1sc1ccccc12,Inhibition,'=',3,%,,,,UO_0000187,,,,,0,CHEMBL3381964,Inhibition of human recombinant PARP1 incubated for 1 hr using histone substrate at 1 uM by luminescence based assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351316,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL95769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3344060,COc1ccc2c(c1)[nH]c(=O)c1sc3ccc(OC)cc3c12,Inhibition,'=',12,%,,,,UO_0000187,,,,,0,CHEMBL3381964,Inhibition of human recombinant PARP1 incubated for 1 hr using histone substrate at 1 uM by luminescence based assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351316,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL321638,COc1ccc(-c2ccc(C(=O)CNC(=O)CCn3c4c(c(=O)[nH]c3=O)CSCC4)cc2)cc1,EC50,'=',200,nM,6.7,,,UO_0000065,13.97,0.27,4.31,6.08,0,CHEMBL762474,Concentration required to inhibit human recombinant PARP-1 was determined using cell protection assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134951,1,Scientific Literature,Bioorg Med Chem Lett,2002,None,,,
CHEMBL108316,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ncncn2)CC1,EC50,'=',600,nM,6.22,,,UO_0000065,13.51,0.27,7.85,4.26,0,CHEMBL762474,Concentration required to inhibit human recombinant PARP-1 was determined using cell protection assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134951,1,Scientific Literature,Bioorg Med Chem Lett,2002,None,,,
CHEMBL289834,O=C(NCCc1ccccc1)c1ccc2c(c1)nc(O)c1cc(F)ccc12,IC50,'=',150,nM,6.82,,,UO_0000065,18.93,0.35,2.61,10.97,0,CHEMBL761611,Inhibitory concentration against purified recombinant human Poly (ADP-ribose) polymerase 1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134117,1,Scientific Literature,Bioorg Med Chem Lett,2001,None,,,
CHEMBL3099815,Br.Cc1cccc2c(=O)[nH]c(-c3ccc(CN)cc3)nc12,IC50,,,,,,Not Determined,,,,,,0,CHEMBL3102113,Inhibition of PARP1 (unknown origin) after 1 hr by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3098040,1,Scientific Literature,ACS Med Chem Lett,2013,None,,,
CHEMBL3098937,Cc1cccc2c(=O)[nH]c(-c3ccc(Br)cc3)nc12,IC50,'>',5000,nM,,,,UO_0000065,,,,,0,CHEMBL3102113,Inhibition of PARP1 (unknown origin) after 1 hr by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3098040,1,Scientific Literature,ACS Med Chem Lett,2013,None,,,
CHEMBL3740104,N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,IC50,'=',1,nM,9,,,UO_0000065,19.98,0.36,6.26,8.49,0,CHEMBL3743825,Inhibition of full length human PARP1 expressed in Baculovirus infected Sf9 insect cells using activated DNA as substrate after 1 hr by streptavidin-horseradish peroxidase-based luminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739394,1,Scientific Literature,Bioorg Med Chem Lett,2015,CHEMBL3308860,,,
CHEMBL3092539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3092536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL193512,CC(C)C(=O)Nc1cccc(Cc2nnc(O)c3ccccc23)c1,IC50,'=',370,nM,6.43,,,UO_0000065,20.01,0.37,2.91,8.56,0,CHEMBL829484,Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens,SINGLE PROTEIN,CHEMBL1141921,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,,
