Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL1765552,Cc1cc(C)c2c(N)c(C(=O)N/N=C/c3cccn3C)sc2n1,Activity,'=',10,uM,,,,UO_0000064,,,,,0,CHEMBL1768533,Inhibition of c-SRC in EGF-stimulated human A431 cells assessed as phosphorylated STAT3 level by Western blot assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A-431,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1765001,1,Scientific Literature,Bioorg Med Chem,2011,CHEMBL3307523,,,
CHEMBL475352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1172708,Brc1ccc(Nc2nc(N3CCNCC3)nc3[nH]cnc23)cc1,IC50,'=',1760,nM,5.75,,,UO_0000065,15.38,0.34,3.48,7.04,0,CHEMBL1177350,Inhibition cSRC,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1177660,1,Scientific Literature,Bioorg Med Chem,2010,None,,,
CHEMBL603469,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,Kd,'=',640,nM,6.19,,,UO_0000065,14.09,0.26,2.72,6.99,1,CHEMBL1244982,Binding affinity to SRC,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1240346,1,Scientific Literature,Blood,2009,None,,,
CHEMBL306785,Oc1cc2nc(O)c3cc(O)c(O)cc3c2cc1O,IC50,'=',1000,nM,6,,,UO_0000065,23.15,0.43,4.08,5.26,0,CHEMBL816866,Tested for in vitro inhibitory activity against tyrosine protein kinase pp60 c-src,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1127577,1,Scientific Literature,J Med Chem,1994,None,,,
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,IC50,'=',100,nM,7,,,UO_0000065,,,,,1,CHEMBL834682,Inhibition of c-Src transformed rat fibroblast proliferation,F,BAO_0000019,assay format,Rattus norvegicus,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1144446,1,Scientific Literature,J Med Chem,2005,None,,,
CHEMBL1980297,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,Ki,'=',31.62,nM,7.5,,active,UO_0000065,,,,,0,CHEMBL1963768,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: SRC,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,
CHEMBL370633,COc1cc(Nc2c(C#N)cnc3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(Cl)cc1C,IC50,'=',19,nM,7.72,,,UO_0000065,,,,,0,CHEMBL856253,Inhibitory concentration against Src-transformed fibroblast proliferation,F,BAO_0000019,assay format,Rattus norvegicus,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1141082,1,Scientific Literature,J Med Chem,2005,None,,,
CHEMBL436486,COc1cc(Nc2c(C#N)cnc3cc4cc(OCCN5CCC(O)CC5)c(OC)cc4cc23)c(Cl)cc1C,IC50,'=',28,nM,7.55,,,UO_0000065,,,,,0,CHEMBL856253,Inhibitory concentration against Src-transformed fibroblast proliferation,F,BAO_0000019,assay format,Rattus norvegicus,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1141082,1,Scientific Literature,J Med Chem,2005,None,,,
CHEMBL427544,COc1cc2cc3c(Nc4ccc(Cl)cc4Cl)c(C#N)cnc3cc2cc1OCCN1CCOCC1,IC50,'=',48,nM,7.32,,,UO_0000065,,,,,0,CHEMBL856253,Inhibitory concentration against Src-transformed fibroblast proliferation,F,BAO_0000019,assay format,Rattus norvegicus,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1141082,1,Scientific Literature,J Med Chem,2005,None,,,
CHEMBL1241677,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1,IC50,'=',30,nM,7.52,,,UO_0000065,22.74,0.45,5.55,7.38,0,CHEMBL1243974,Inhibition of recombinant c-Src by radioactive phosphotransfer assay in presence of 10 uM ATP,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1240340,1,Scientific Literature,Nat Chem Biol,2008,None,,,
CHEMBL284362,CCc1ccc(NC(=O)P(=O)(O)O)cc1,IC50,'=',4400000,nM,2.36,,,UO_0000065,10.28,0.21,0.4,2.72,0,CHEMBL823240,Inhibitory activity against SH2 domain of human p60 c-Src tyrosine kinase using surface plasmon resonance (SPR) assay.,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1145907,1,Scientific Literature,J Med Chem,2003,None,,,
CHEMBL406661,CN1CCN(c2ccc(Nc3ncc4c(=O)n(-c5c(Cl)cccc5Cl)c5nc6ccccc6n5c4n3)cc2)CC1,IC50,'=',49,nM,7.31,,,UO_0000065,12.79,0.25,1.93,8.74,0,CHEMBL934188,Inhibition of Src by HTRF assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1143254,1,Scientific Literature,J Med Chem,2008,None,,,
CHEMBL352510,CCOC(=O)C[C@H]1C[C@H](n2cc(-c3ccccc3)c3c(N)ncnc32)CN1,IC50,'=',600,nM,6.22,,,UO_0000065,17.03,0.31,3.68,6.55,0,CHEMBL822437,Inhibition of p60 c-Src tyrosine kinase enzyme activity in liquid-phase tyrosine phosphorylation assay at 830 ng/mL,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1134003,1,Scientific Literature,Bioorg Med Chem Lett,2001,None,,,
CHEMBL42136,COc1cc(Nc2c(C#N)cnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,IC50,'=',7,nM,8.15,,,UO_0000065,16.26,0.33,2.26,10.24,0,CHEMBL806427,Inhibition of recombinant human Src kinase,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1149194,1,Scientific Literature,J Med Chem,2004,None,,,
CHEMBL509767,Nc1ncnc2c1c(-c1ccccc1)cn2C1CC1,IC50,'=',251.19,nM,6.6,,,UO_0000065,26.37,0.47,3.58,11.63,0,CHEMBL978937,Inhibition of c-Src,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1138565,1,Scientific Literature,Eur J Med Chem,2009,None,,,
CHEMBL504075,Cc1cccc(C(=O)Nc2cccc([C@H](C)Nc3cncc(Cl)n3)c2)c1,Kd,'=',1300,nM,5.89,,,UO_0000065,16.04,0.31,1.03,8.8,0,CHEMBL1023860,Inhibition of Src,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1136841,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,,
CHEMBL255164,O=C(Nc1nnc(SCc2ccc(Br)cc2)s1)c1ccccc1Cl,Ki,'=',522,nM,6.28,,,UO_0000065,14.25,0.36,0.78,11.45,0,CHEMBL932075,Inhibition of recombinant human c-Src,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1142311,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,,,
CHEMBL278287,Cc1ccc(N(C)C(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1,IC50,,,nM,,,Not Determined,UO_0000065,,,,,0,CHEMBL818273,Inhibition of tyrosine kinase(c-Src); Not determined,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1159186,1,Scientific Literature,Bioorg Med Chem Lett,1996,None,,,
CHEMBL458532,O=C(Nc1cccc(Br)c1)c1nscc1NCc1ccc2ccccc2n1,Inhibition,'<',30,%,,,,UO_0000187,,,,,0,CHEMBL1034907,Inhibition of Src at 10 uM by HTRF assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1136839,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,,
CHEMBL31278,CC(=O)N[C@H](C(N)=O)[C@@H]1CCc2cc(OP(=O)(O)O)ccc21,ID50,'>',3,mM,,,,UO_0000063,,,,,0,CHEMBL809574,In vitro binding to Src SH2 domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1128673,1,Scientific Literature,J Med Chem,1995,None,,,
CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,Activity,,,,,,Active,,,,,,0,CHEMBL997171,Inhibition of cSrc in human DU145 cells assessed as reduction of phosphorylated FAK Y576/Y577 level at 100 nM after 5 hrs by immunoblot,F,BAO_0000219,cell-based format,Homo sapiens,None,None,DU-145,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1136966,1,Scientific Literature,J Med Chem,2009,CHEMBL3308034,,,
CHEMBL204379,OC(Cn1ncc2c(NCc3ccccc3)ncnc21)c1ccccc1,Ki,'=',2511.89,nM,5.6,,,UO_0000065,16.21,0.29,2.43,7.38,0,CHEMBL978937,Inhibition of c-Src,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1138565,1,Scientific Literature,Eur J Med Chem,2009,None,,,
CHEMBL57446,Cc1cccc2c1/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,IC50,'>',20000,nM,,,,UO_0000065,,,,,0,CHEMBL805373,Inhibitory activity was tested against Src protein tyrosine kinase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1136528,1,Scientific Literature,Bioorg Med Chem Lett,2003,None,,,
CHEMBL230685,Cc1cc(-c2ccccc2)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,IC50,'=',340,nM,6.47,,,UO_0000065,15.2,0.28,1.25,10.24,0,CHEMBL932925,Inhibition of Src,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1144020,1,Scientific Literature,J Med Chem,2008,None,,,
CHEMBL58478,CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1,IC50,'=',3400,nM,5.47,,,UO_0000065,9.06,0.18,2.34,3.15,0,CHEMBL807493,Radioligand displacement assay for the binding of [125I]Glu-Pro-Gln-pTyr-Glu-Glu-Ile-Pro-Ile-Tyr-Leu to SRC SH2 domain,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1130490,1,Scientific Literature,Bioorg Med Chem Lett,1997,None,,,
CHEMBL483318,Cc1cccc(Nc2cc(Nc3cccc(C(=O)N(CC(C)O)CC(C)O)c3)ncn2)c1,Inhibition,'=',26,%,,,,UO_0000187,,,,,0,CHEMBL953396,Inhibition of Src at 10 uM by HTRF assay relative to control,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1150387,1,Scientific Literature,J Med Chem,2008,None,,,
CHEMBL1796174,O=C(NNc1ccc(I)cc1)C(=O)c1c[nH]c2ccccc12,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1798374,Inhibition of SRC assessed as incorporation of p33 using [gammaP33]-ATP by microplate scintillation counting,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1795330,1,Scientific Literature,Eur J Med Chem,2011,None,,,
CHEMBL1796176,O=C(NCCc1cccc(Cl)c1)C(=O)c1c[nH]c2ccccc12,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1798374,Inhibition of SRC assessed as incorporation of p33 using [gammaP33]-ATP by microplate scintillation counting,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1795330,1,Scientific Literature,Eur J Med Chem,2011,None,,,
CHEMBL1796178,Cc1ccc(C(=O)NNC(=O)C(=O)c2c[nH]c3ccccc23)cc1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1798374,Inhibition of SRC assessed as incorporation of p33 using [gammaP33]-ATP by microplate scintillation counting,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1795330,1,Scientific Literature,Eur J Med Chem,2011,None,,,
CHEMBL1796180,CC(C)(C)c1ccc(C(=O)NNC(=O)C(=O)c2c[nH]c3ccccc23)cc1,IC50,'=',5900,nM,5.23,,,UO_0000065,14.39,0.26,2.12,5.74,0,CHEMBL1798374,Inhibition of SRC assessed as incorporation of p33 using [gammaP33]-ATP by microplate scintillation counting,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1795330,1,Scientific Literature,Eur J Med Chem,2011,None,,,
CHEMBL1796182,O=C(NNC(=O)c1ccc(Cl)cc1)C(=O)c1c[nH]c2ccccc12,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1798374,Inhibition of SRC assessed as incorporation of p33 using [gammaP33]-ATP by microplate scintillation counting,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1795330,1,Scientific Literature,Eur J Med Chem,2011,None,,,
CHEMBL1796191,Cc1cc(C(C)(C)C)ccc1OCc1cccc(-c2ccc(C(=O)NNC(=O)C(=O)c3c[nH]c4ccccc34)cc2)c1,IC50,'=',520,nM,6.28,,,UO_0000065,11.23,0.2,-0.38,6.27,0,CHEMBL1798374,Inhibition of SRC assessed as incorporation of p33 using [gammaP33]-ATP by microplate scintillation counting,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1795330,1,Scientific Literature,Eur J Med Chem,2011,None,,,
CHEMBL311913,Cc1cc2c(cc1O)ncn2-c1ccccc1,IC50,'>',50000,nM,,,,UO_0000065,,,,,0,CHEMBL822804,Inhibition of [32P]ATP incorporated (phosphorylation) into glutamate-tyrosine copolymer substrate by avian c-Src tyrosine kinase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1132255,1,Scientific Literature,J Med Chem,1999,None,,,
CHEMBL1086669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL383871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL482967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL47202,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCNCC1,IC50,'=',1780,nM,5.75,,,UO_0000065,14.92,0.27,1.35,7.37,0,CHEMBL806433,Inhibition of Src protein tyrosine kinase,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1135158,1,Scientific Literature,Bioorg Med Chem Lett,2002,None,,,
CHEMBL388136,Fc1cccc(F)c1Nc1ncc(-c2ccccc2)n2cncc12,Inhibition,'=',0,%,,,,UO_0000187,,,,,0,CHEMBL919724,Inhibition of cSrc in COS7 cells at 1 uM by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,COS-7,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1144561,1,Scientific Literature,Bioorg Med Chem,2007,CHEMBL3307648,,,
CHEMBL599552,O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,IC50,'=',28000,nM,4.55,,,UO_0000065,17.36,0.31,1.74,7.82,0,CHEMBL806344,Inhibition of Src tyrosine kinase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1146605,1,Scientific Literature,J Med Chem,2003,None,,,
CHEMBL520608,COc1cc(Nc2nc(NCc3ccccc3)n3ccnc3c2C(N)=O)cc(OC)c1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1020474,Inhibition of Src,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1139255,1,Scientific Literature,Bioorg Med Chem,2009,None,,,
CHEMBL1092754,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)NCCO)cc3)ccnc21,IC50,'=',50000,nM,4.3,,,UO_0000065,9.44,0.17,1.02,3.78,0,CHEMBL1110586,Inhibition of SRC,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1156283,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL41773,CC(=O)NC(Cc1ccc(C(=O)O)c(C=O)c1)C(=O)N[C@H]1CCCCc2cc(OCC3CCCCC3)c(C(N)=O)cc21,IC50,'=',5500,nM,5.26,,,UO_0000065,,,,,0,CHEMBL809571,Inhibition of binding to Src SH2 domain,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1135909,1,Scientific Literature,J Med Chem,2002,None,,,
CHEMBL1173486,Clc1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,IC50,'=',340,nM,6.47,,,UO_0000065,19.56,0.38,3.88,8.19,0,CHEMBL1177350,Inhibition cSRC,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1177660,1,Scientific Literature,Bioorg Med Chem,2010,None,,,
CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,IC50,'=',0.6,nM,9.22,,,UO_0000065,18.9,0.38,5.91,8.66,1,CHEMBL1110559,Inhibition of Src,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1155389,1,Scientific Literature,J Med Chem,2010,None,,,
CHEMBL1173552,Brc1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,IC50,'=',450,nM,6.35,,,UO_0000065,16.91,0.38,3.65,8.04,0,CHEMBL1177350,Inhibition cSRC,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL267,Tyrosine-protein kinase SRC,Homo sapiens,SINGLE PROTEIN,CHEMBL1177660,1,Scientific Literature,Bioorg Med Chem,2010,None,,,
