Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL1095224,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCNS(N)(=O)=O,Activity,,,,,,Not Active,,,,,,0,CHEMBL1121346,Agonist activity at AR in human LNCAP cells assessed as effect on cell proliferation after 6 days,F,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1158555,1,Scientific Literature,Bioorg Med Chem,2010,CHEMBL3307965,,,
CHEMBL1099158,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCc1nnn[nH]1,Activity,,,,,,Not Active,,,,,,0,CHEMBL1121346,Agonist activity at AR in human LNCAP cells assessed as effect on cell proliferation after 6 days,F,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1158555,1,Scientific Literature,Bioorg Med Chem,2010,CHEMBL3307965,,,
CHEMBL1094117,Cc1cc(C#N)c(C(F)(F)F)cc1N1C(=O)C(C)(C)N(CCCS(N)(=O)=O)C1=S,Activity,,,,,,Not Determined,,,,,,0,CHEMBL1121346,Agonist activity at AR in human LNCAP cells assessed as effect on cell proliferation after 6 days,F,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1158555,1,Scientific Literature,Bioorg Med Chem,2010,CHEMBL3307965,,,
CHEMBL1099158,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCc1nnn[nH]1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1121347,Antagonist activity at AR in human LNCAP cells assessed as effect on cell proliferation after 6 days,F,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1158555,1,Scientific Literature,Bioorg Med Chem,2010,CHEMBL3307965,,,
CHEMBL1098172,CC1(C)C(=O)N(c2ccc(C#N)cc2)C(=S)N1CCCS(N)(=O)=O,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1121347,Antagonist activity at AR in human LNCAP cells assessed as effect on cell proliferation after 6 days,F,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1158555,1,Scientific Literature,Bioorg Med Chem,2010,CHEMBL3307965,,,
CHEMBL1099086,CC1(C)C(=O)N(c2ccc(C#N)c(Cl)c2)C(=S)N1CCCS(N)(=O)=O,IC50,'=',410,nM,6.39,,,UO_0000065,,,,,0,CHEMBL1121347,Antagonist activity at AR in human LNCAP cells assessed as effect on cell proliferation after 6 days,F,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1158555,1,Scientific Literature,Bioorg Med Chem,2010,CHEMBL3307965,,,
CHEMBL1099140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1097855,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCS(N)(=O)=O,Activity,,,,,,Not Active,,,,,,0,CHEMBL1121348,Agonist activity at AR in bicalutamide-resistant human LNCAP cells assessed as effect on cell proliferation after 6 days,F,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1158555,1,Scientific Literature,Bioorg Med Chem,2010,CHEMBL3307965,,,
CHEMBL1095861,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCS(=O)(=O)O,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1121349,Antagonist activity at AR in bicalutamide-resistant human LNCAP cells assessed as effect on cell proliferation after 6 days,F,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1158555,1,Scientific Literature,Bioorg Med Chem,2010,CHEMBL3307965,,,
CHEMBL1095863,CNS(=O)(=O)CCCN1C(=S)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)C,IC50,'=',30,nM,7.52,,,UO_0000065,,,,,0,CHEMBL1121349,Antagonist activity at AR in bicalutamide-resistant human LNCAP cells assessed as effect on cell proliferation after 6 days,F,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1158555,1,Scientific Literature,Bioorg Med Chem,2010,CHEMBL3307965,,,
CHEMBL224216,CCCCCCN(CCCCCC)C(=O)CCCCCCCC1C[C@H]2CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL914606,Antagonist activity at androgen receptor expressed in HeLa cells assessed as inhibition of dihydrotestosterone-induced transcriptional activity by reporter gene assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144524,1,Scientific Literature,Bioorg Med Chem,2007,CHEMBL3308376,,,
CHEMBL6855,CCCC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21,Efficacy,'=',65,%,,,,UO_0000187,,,,,0,CHEMBL649345,In vitro agonistic activity against human androgen receptor using cotransfection assay in CV-1 cells.,F,BAO_0000219,cell-based format,None,None,None,CV-1,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132082,1,Scientific Literature,Bioorg Med Chem Lett,1999,CHEMBL3308033,,,
CHEMBL6855,CCCC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21,IC50,'>',10,nM,,,,UO_0000065,,,,,0,CHEMBL648081,In vitro antagonistic activity against human androgen receptor using cotransfection assay in CV-1 cells; Not active.,F,BAO_0000219,cell-based format,None,None,None,CV-1,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132082,1,Scientific Literature,Bioorg Med Chem Lett,1999,CHEMBL3308033,,,
CHEMBL243252,C[C@@H]1CC[C@H](CO)N1c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1,EC50,'=',21,nM,7.68,,,UO_0000065,,,,,0,CHEMBL896865,Agonist activity at human androgen receptor by luciferase reporter gene assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1148826,1,Scientific Literature,J Med Chem,2007,None,,,
CHEMBL436784,O=c1cc(C(F)(F)F)c2cc(N(CC(F)(F)F)CC(F)(F)F)ccc2[nH]1,IC50,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL896867,Antagonist activity at human androgen receptor by luciferase reporter gene assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1148826,1,Scientific Literature,J Med Chem,2007,None,,,
CHEMBL1957613,Cc1nn(-c2ccc(C#N)c(C(F)(F)F)c2)c(C)c1Cc1ccc(F)cc1,IC50,'=',1.4,nM,8.85,,,UO_0000065,23.71,0.45,3.74,21.28,0,CHEMBL1960482,Displacement of [17-alpha-methyl-3H]mibolerone from androgen receptor expressed in HEK293 cells after 3 hrs,B,BAO_0000219,cell-based format,None,None,None,HEK293,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1955860,1,Scientific Literature,Bioorg Med Chem,2012,CHEMBL3307715,,,
CHEMBL425646,N#Cc1ccc(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)c2ccccc12,EC50,'=',2.3,nM,8.64,,,UO_0000065,,,,,0,CHEMBL887414,Agonist activity at human AR,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144612,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,
CHEMBL231121,N#Cc1ccc(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)c(Cl)c1Cl,EC50,,,,,,Not Determined,,,,,,0,CHEMBL887414,Agonist activity at human AR,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144612,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,
CHEMBL398226,Cc1c(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)ccc(C#N)c1Br,EC50,'=',0.6,nM,9.22,,,UO_0000065,,,,,0,CHEMBL887414,Agonist activity at human AR,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144612,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,
CHEMBL229264,Cc1c(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)ccc(C#N)c1Cl,EC50,'=',0.7,nM,9.15,,,UO_0000065,,,,,0,CHEMBL887414,Agonist activity at human AR,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144612,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,
CHEMBL389607,Cc1c(C#N)ccc(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)c1C,EC50,'=',1.7,nM,8.77,,,UO_0000065,,,,,0,CHEMBL887414,Agonist activity at human AR,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144612,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,
CHEMBL388210,N#Cc1ccc(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)cc1,EC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL887414,Agonist activity at human AR,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144612,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,
CHEMBL1957612,Cc1nn(-c2ccc(C#N)c(Cl)c2)c(C)c1Cc1ccc(F)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1960485,Antagonist activity at androgen receptor T877A mutant expressed in Cos7 cells assessed as inhibition of dihydrotestosterone-induced luciferase activity after 24 hrs by reporter gene assay,F,BAO_0000219,cell-based format,None,None,None,COS-7,None,,P10275,T878A,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1955860,1,Scientific Literature,Bioorg Med Chem,2012,CHEMBL3307648,,,
CHEMBL1957721,Cc1nn(-c2ccc(C#N)c(Cl)c2)c(C)c1Cc1ccc(C(=O)N(C)C)cc1,IC50,'=',6300,nM,5.2,,,UO_0000065,,,,,0,CHEMBL1960485,Antagonist activity at androgen receptor T877A mutant expressed in Cos7 cells assessed as inhibition of dihydrotestosterone-induced luciferase activity after 24 hrs by reporter gene assay,F,BAO_0000219,cell-based format,None,None,None,COS-7,None,,P10275,T878A,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1955860,1,Scientific Literature,Bioorg Med Chem,2012,CHEMBL3307648,,,
CHEMBL1957726,CC(=O)Nc1ccc(Oc2c(C)nn(-c3ccc(C#N)c(Cl)c3)c2C)cn1,EC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1960486,Agonist activity at androgen receptor expressed in Cos7 cells after 24 hrs by luciferase reporter gene assay,F,BAO_0000219,cell-based format,None,None,None,COS-7,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1955860,1,Scientific Literature,Bioorg Med Chem,2012,CHEMBL3307648,,,
CHEMBL1957620,Cc1nn(-c2ccc(C#N)c(Cl)c2)c(C)c1Cc1cccc(C(N)=O)c1,EC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1960487,Agonist activity at androgen receptor T877A mutant expressed in Cos7 cells after 24 hrs by luciferase reporter gene assay,F,BAO_0000219,cell-based format,None,None,None,COS-7,None,,P10275,T878A,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1955860,1,Scientific Literature,Bioorg Med Chem,2012,CHEMBL3307648,,,
CHEMBL367364,O=C1[C@@H]2C3CCC(C3)[C@@H]2C(=O)N1c1cccc(C(F)(F)F)c1,IC50,'=',152,nM,6.82,,,UO_0000065,,,,,0,CHEMBL933064,Antagonist activity at human androgen receptor in MDA453 cells by alkaline phosphatase reporter gene assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,MDA453,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142249,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,,,
CHEMBL42710,C=CCc1ccc(O)c(OC)c1,Activity,,,,,,Not Active,,,,,,0,CHEMBL1112517,Agonist activity at AR in human MDA-kb2 cells co-transfected with MMTV-luc assessed as luciferase activity by reporter gene assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,MDA-kb2,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1156958,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL506089,CC1=C(/C=C/C(=O)/C=C/c2cccc(C(F)(F)F)c2)C(C)(C)CCC1O,Activity,,,,,,Dose-dependent effect,,,,,,0,CHEMBL1026526,Antagonist activity at wild type androgen receptor in human PC3 cells transiently transfected with pCMV-MMTV-Luc assessed as suppression of DHT-induced receptor transactivation,F,BAO_0000219,cell-based format,Homo sapiens,None,None,PC-3,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1136847,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3307570,,,
CHEMBL506089,CC1=C(/C=C/C(=O)/C=C/c2cccc(C(F)(F)F)c2)C(C)(C)CCC1O,Activity,,,,,,Dose-dependent effect,,,,,,0,CHEMBL1026518,Antagonist activity at androgen receptor T877A mutant in human PC3 cells transiently transfected with pCMV-MMTV-Luc assessed as suppression of DHT-induced receptor transactivation,F,BAO_0000219,cell-based format,Homo sapiens,None,None,PC-3,None,,P10275,T878A,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1136847,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3307570,,,
CHEMBL1276308,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,Efficacy,'=',75,%,,,,UO_0000187,,,,,1,CHEMBL649483,Antagonist efficacy as percent inhibition of DHT (EC50) binding to Androgen receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1129561,1,Scientific Literature,J Med Chem,1996,None,,,
CHEMBL263375,CN1CCN(CC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Activity,,,,,,Not Active,,,,,,0,CHEMBL937559,Inhibition of wild type androgen receptor expressed in CV1 cells assessed as dihydrotestosterone-stimulated transactivation at 500 nM by CAT reporter gene assay,B,BAO_0000219,cell-based format,None,None,None,CV-1,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145525,1,Scientific Literature,Proc Natl Acad Sci U S A,2007,CHEMBL3308033,,,
CHEMBL256768,COc1c(OC(C)C)ccc2oc(=O)c3c(ccc4[nH]c(=O)cc(C)c43)c12,EC50,'=',23,nM,7.64,,,UO_0000065,,,,,0,CHEMBL930489,Agonist activity at human androgen receptor african green monkey CV1 cells by cotransfection assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CV-1,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143080,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3308033,,,
CHEMBL450933,COc1cccc2oc(=O)c3c(ccc4[nH]c(=O)cc(C)c43)c12,EC50,'=',11,nM,7.96,,,UO_0000065,,,,,0,CHEMBL930489,Agonist activity at human androgen receptor african green monkey CV1 cells by cotransfection assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CV-1,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143080,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3308033,,,
CHEMBL257751,O=c1cc(C(F)(F)F)c2c(ccc3c2oc(=O)c2cccc(O)c23)[nH]1,Efficacy,'=',65,%,,,,UO_0000187,,,,,0,CHEMBL930490,Agonist activity at human androgen receptor african green monkey CV1 cells by cotransfection assay relative to DHT,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CV-1,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143080,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3308033,,,
CHEMBL258384,C=CCC1Oc2cccc(OC)c2-c2ccc3[nH]c(=O)cc(C)c3c21,Efficacy,'=',63,%,,,,UO_0000187,,,,,0,CHEMBL930491,Antagonist activity at human androgen receptor african green monkey CV1 cells by cotransfection assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CV-1,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143080,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3308033,,,
CHEMBL253746,COc1cccc2c1-c1ccc3[nH]c(=O)cc(C)c3c1C(OC)O2,IC50,'=',19,nM,7.72,,,UO_0000065,,,,,0,CHEMBL930491,Antagonist activity at human androgen receptor african green monkey CV1 cells by cotransfection assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CV-1,None,,,,CHEMBL1871,Androgen Receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143080,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3308033,,,
