Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL3427438,NCCCCCC(=O)N[C@@H](CCC(=O)N1C[C@H](OP(=O)(O)N[C@@H](CCC(=O)O)C(=O)O)C[C@H]1C(=O)O)C(=O)O,IC50,'=',79000,nM,4.1,,,UO_0000065,7.04,0.14,5.17,1.45,0,CHEMBL3428582,Inhibition of PSMA (unknown origin) incubated for 15 mins using PABGgG substrate by HPLC method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL3425431,1,Scientific Literature,Bioorg Med Chem Lett,2015,None,,,
CHEMBL3427441,O=C(O)CC[C@H](NP(=O)(O)O[C@H]1C[C@H](C(=O)O)N(C(=O)CC[C@H](NC(=O)c2ccc(F)cc2)C(=O)O)C1)C(=O)O,IC50,'=',3000,nM,5.52,,,UO_0000065,9.34,0.19,5.65,2.15,0,CHEMBL3428582,Inhibition of PSMA (unknown origin) incubated for 15 mins using PABGgG substrate by HPLC method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL3425431,1,Scientific Literature,Bioorg Med Chem Lett,2015,None,,,
CHEMBL3427443,O=C(O)CC[C@H](NP(=O)(O)O[C@H]1C[C@H](C(=O)O)N(C(=O)CC[C@H](NC(=O)CCCCCNC(=O)c2ccc(F)cc2)C(=O)O)C1)C(=O)O,IC50,'=',11000,nM,4.96,,,UO_0000065,7.04,0.14,4.42,1.73,0,CHEMBL3428582,Inhibition of PSMA (unknown origin) incubated for 15 mins using PABGgG substrate by HPLC method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL3425431,1,Scientific Literature,Bioorg Med Chem Lett,2015,None,,,
CHEMBL433298,O=C(O)CCC(CCCC(=O)NO)C(=O)O,EC50,'=',1100,nM,5.96,,,UO_0000065,25.55,0.51,5.73,4.81,0,CHEMBL680916,Concentration required for the neuroprotective effect determined by inhibition of GCP II,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1136071,1,Scientific Literature,Bioorg Med Chem Lett,2003,None,,,
CHEMBL447552,CC(C)(C)OC(=O)NCCCCCC(=O)NC12CC3(CCC=O)CC(CCC=O)(CC(CCC(=O)N[C@@H](CCP(=O)(O)CC(CCC(=O)O)C(=O)O)C(=O)O)(C3)C1)C2,Activity,,,,,,Not Active,,,,,,0,CHEMBL1020696,Binding affinity to PSMA in human LNCaP cells assessed as cell surface binding in phosphate-buffered saline buffer,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1139374,1,Scientific Literature,J Med Chem,2009,CHEMBL3307965,,,
CHEMBL2079733,CC1(C)C(/C=C/C2=C(Oc3ccc(S(=O)(=O)[O-])cc3)/C(=C/C=C3/N(CCCCS(=O)(=O)[O-])c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](CCCCCC(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+].[Na+].[Na+],Activity,,,,,,Not Active,,,,,,0,CHEMBL1020695,Binding affinity to PSMA in human LNCaP cells assessed as cell surface binding in Tris-buffered saline buffer,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1139374,1,Scientific Literature,J Med Chem,2009,CHEMBL3307965,,,
CHEMBL3787421,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Cn1cc([125I])nn1)C(=O)O)C(=O)O,Activity,,,,,,Not Active,,,,,,0,CHEMBL3791259,Binding affinity to PSMA in human LNCAP cells at 10 nM after 1 hr gamma counting analysis in presence of PMPA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL3785062,1,Scientific Literature,J Med Chem,2016,CHEMBL3307965,,,
CHEMBL1288738,CCN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)[O-])c3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)cc4c3C2(C)C)C(C)(C)c2c1ccc1c(S(=O)(=O)O)cc(S(=O)(=O)O)cc21,IC50,'=',6100,nM,5.21,,,UO_0000065,5.69,0.12,-0.27,1.98,0,CHEMBL1293029,Inhibition of PSMA in human LNCaP cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1287667,1,Scientific Literature,Bioorg Med Chem Lett,2010,CHEMBL3307965,,,
CHEMBL1288738,CCN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)[O-])c3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)cc4c3C2(C)C)C(C)(C)c2c1ccc1c(S(=O)(=O)O)cc(S(=O)(=O)O)cc21,Activity,,,,,,Active,,,,,,0,CHEMBL1293030,Binding affinity to PSMA in human LNCaP cells at 10 uM after 2 hrs by Hoechst 33342 staining,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1287667,1,Scientific Literature,Bioorg Med Chem Lett,2010,CHEMBL3307965,,,
CHEMBL1288739,CCN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)N[C@@H](CCC(=O)N[C@@H](COP(=O)([O-])O[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)c3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)cc4c3C2(C)C)C(C)(C)c2c1ccc1c(S(=O)(=O)O)cc(S(=O)(=O)O)cc21,Activity,,,,,,Not Active,,,,,,0,CHEMBL1293033,Binding affinity to PSMA in human LNCaP cells at 10 uM after 2 hrs by fluorescence microscopic analysis in presence of CTT-54,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1287667,1,Scientific Literature,Bioorg Med Chem Lett,2010,CHEMBL3307965,,,
CHEMBL47009,O=C(O)CCC(CP(=O)(O)O)C(=O)O,IC50,'=',0.3,nM,9.52,,,UO_0000065,42.11,0.93,9.79,7.21,0,CHEMBL3533357,Inhibition of GCP-2 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL3526151,1,Scientific Literature,Drug Metab Dispos,2012,None,,,
CHEMBL1287843,O=C(O)c1cccc(Cn2c(C(=O)O)c(CCO)c3ccccc32)c1,IC50,'=',24000,nM,4.62,,,UO_0000065,13.61,0.25,2,4.63,0,CHEMBL1291654,Inhibition of GCP2 by top scintillation counter in presence of 30 nM NAA[3]G,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1287794,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL1288739,CCN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)N[C@@H](CCC(=O)N[C@@H](COP(=O)([O-])O[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)c3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)cc4c3C2(C)C)C(C)(C)c2c1ccc1c(S(=O)(=O)O)cc(S(=O)(=O)O)cc21,Activity,,,,,,Active,,,,,,0,CHEMBL1293031,Binding affinity to PSMA in human LNCaP cell surface at 10 uM after 2 hrs by fluorescence microscopic analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1287667,1,Scientific Literature,Bioorg Med Chem Lett,2010,CHEMBL3307965,,,
CHEMBL1288739,CCN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)N[C@@H](CCC(=O)N[C@@H](COP(=O)([O-])O[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)c3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)cc4c3C2(C)C)C(C)(C)c2c1ccc1c(S(=O)(=O)O)cc(S(=O)(=O)O)cc21,Activity,,,,,,Active,,,,,,0,CHEMBL1293035,Binding affinity to PSMA in human LNCaP cells at 5 to 10 uM after 2 hrs using Hoechst 33342 staining by fluorescence microscopic analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1287667,1,Scientific Literature,Bioorg Med Chem Lett,2010,CHEMBL3307965,,,
CHEMBL3785826,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCn1nnc(COCCOCCOCCOCCOCCOCCOCCOCCNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1I)C(=O)O)C(=O)O,IC50,'=',24,nM,7.62,,,UO_0000065,7.29,None,None,None,0,CHEMBL3791236,Displacement of [125I]23 from PSMA in human LNCAP cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL3785062,1,Scientific Literature,J Med Chem,2016,CHEMBL3307965,,,
CHEMBL3787537,NCc1c(I)nnn1CC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,IC50,'=',123,nM,6.91,,,UO_0000065,11.85,0.29,8.21,2.89,0,CHEMBL3791236,Displacement of [125I]23 from PSMA in human LNCAP cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL3785062,1,Scientific Literature,J Med Chem,2016,CHEMBL3307965,,,
CHEMBL270610,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@@H](OCCCOP(=O)([O-])N[C@@H](CCC(=O)[O-])C(=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C.[K+].[K+].[K+],IC50,'=',125,nM,6.9,,,UO_0000065,10.53,0.21,-1.01,4.85,0,CHEMBL946844,Inhibition of human PSMA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1142256,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,,,
CHEMBL394011,O=C([O-])CC[C@H](NP(=O)([O-])OCCCCc1ccccc1)C(=O)[O-].[K+].[K+].[K+],IC50,'=',180,nM,6.75,,,UO_0000065,18.77,0.38,4.71,5.07,0,CHEMBL946844,Inhibition of human PSMA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1142256,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,,,
CHEMBL286934,O=C(OCc1ccccc1)c1cccc(CC(=O)N2C(=O)[C@@H](Cc3ccc(O)cc3)[C@H]2C(=O)OCc2ccccc2)c1,IC50,'=',348,nM,6.46,,,UO_0000065,,,,,1,CHEMBL765765,Concentration required for inhibition of 50% of the cleavage of para-nitroanilide from MeO-Suc-Arg-Pro-Tyr-pNA.HCl by Prostate specific antigen PSA,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1130468,1,Scientific Literature,Bioorg Med Chem Lett,1997,None,,,
CHEMBL408143,CC(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)NCCCC(=O)c1ccc(C(=O)NCC(=O)Nc2ccc(CCOP(=O)(O)C[C@@H](CCC(=O)O)C(=O)O)cc2)cc1,IC50,'=',4,nM,8.4,,,UO_0000065,7.3,None,None,None,0,CHEMBL947204,Inhibition of human recombinant NAALADase,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1141558,1,Scientific Literature,Bioorg Med Chem,2008,None,,,
CHEMBL4072291,CC(=O)ONC(=O)CCC(Cc1ccc(C(=O)O)cc1)C(=O)O,IC50,'>',5000,nM,,,,UO_0000065,,,,,0,CHEMBL4018821,Inhibition of recombinant human glutamate carboxypeptidase 2 (44 to 750 residues) overexpressed in Drosophila Schneider S2 cells using [3H]-NAAG/NAAG as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL4017492,1,Scientific Literature,J Med Chem,2017,None,,,
CHEMBL46005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL303352,O=C(O)CCC(CCCS)C(=O)O,EC50,'=',13,nM,7.89,,,UO_0000065,38.23,0.83,6.63,10.57,0,CHEMBL680916,Concentration required for the neuroprotective effect determined by inhibition of GCP II,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1136071,1,Scientific Literature,Bioorg Med Chem Lett,2003,None,,,
CHEMBL3427439,NCCCCCC(=O)N[C@@H](CCC(=O)N1C[C@@H](OP(=O)(O)N[C@@H](CCC(=O)O)C(=O)O)C[C@@H]1C(=O)O)C(=O)O,IC50,'=',112000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL3428582,Inhibition of PSMA (unknown origin) incubated for 15 mins using PABGgG substrate by HPLC method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL3425431,1,Scientific Literature,Bioorg Med Chem Lett,2015,None,,,
CHEMBL3427440,O=C(O)CC[C@H](NP(=O)(O)O[C@@H]1C[C@@H](C(=O)O)N(C(=O)CC[C@H](NC(=O)c2ccc(F)cc2)C(=O)O)C1)C(=O)O,Inhibition,,,%,,,Active,UO_0000187,,,,,0,CHEMBL3428583,Slow reversible inhibition of PSMA (unknown origin) at 0.1 uM pre-incubated for 10 mins before PABGgG substrate addition by HPLC method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL3425431,1,Scientific Literature,Bioorg Med Chem Lett,2015,None,,,
CHEMBL1288229,O=C(O)c1ccccc1Cn1c(C(=O)O)c(CCS)c2ccccc21,IC50,'=',22,nM,7.66,,,UO_0000065,21.55,0.42,4.1,9.63,0,CHEMBL1291654,Inhibition of GCP2 by top scintillation counter in presence of 30 nM NAA[3]G,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1287794,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL1287842,COc1ccc(C(=O)O)c(Cn2c(C(=O)O)c(CCS)c3ccccc32)c1,IC50,'=',93,nM,7.03,,,UO_0000065,18.24,0.36,3.46,7.92,0,CHEMBL1291654,Inhibition of GCP2 by top scintillation counter in presence of 30 nM NAA[3]G,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1287794,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL1287873,O=C(O)c1c(CCS)c2ccccc2n1-c1ccccc1,IC50,'=',6100,nM,5.21,,,UO_0000065,17.54,0.34,1.41,12.35,0,CHEMBL1291654,Inhibition of GCP2 by top scintillation counter in presence of 30 nM NAA[3]G,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1287794,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL239882,O=C([O-])CC[C@H](NP(=O)([O-])OC[C@H](NC(=O)c1ccccc1)C(=O)[O-])C(=O)[O-].[K+].[K+].[K+].[K+],IC50,'=',35,nM,7.46,,,UO_0000065,17.82,0.36,7.57,3.74,0,CHEMBL925267,Inhibition of PSMA,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1140497,1,Scientific Literature,Bioorg Med Chem,2007,None,,,
CHEMBL4636677,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccccc1)NC(=O)COc1ccc(C[C@H](NC(=O)CNC(=O)c2ccc(I)cc2)C(=O)O)cc1)C(=O)O)C(=O)O,IC50,'=',1.33,nM,8.88,,,UO_0000065,9.11,0.2,7.58,2.81,0,CHEMBL4627757,Displacement of [125I]MIP-1095 from PSMA in human PC3-PIP cells after 1 hr by gamma counter analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL4627264,1,Scientific Literature,Bioorg Med Chem,2020,None,,,
CHEMBL4636677,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccccc1)NC(=O)COc1ccc(C[C@H](NC(=O)CNC(=O)c2ccc(I)cc2)C(=O)O)cc1)C(=O)O)C(=O)O,Inhibition,,,%,,,Active,UO_0000187,,,,,0,CHEMBL4627755,Inhibition of [1251]MIP-109 binding to PSMA in human PC3-PIP cells at 0.2 nM incubated for 1 hr,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL4627264,1,Scientific Literature,Bioorg Med Chem,2020,None,,,
CHEMBL456029,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Nc1ccc(I)cc1)C(=O)O)C(=O)O,IC50,'=',3,nM,8.52,,,UO_0000065,15.1,0.36,6.87,4.39,0,CHEMBL4627757,Displacement of [125I]MIP-1095 from PSMA in human PC3-PIP cells after 1 hr by gamma counter analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL4627264,1,Scientific Literature,Bioorg Med Chem,2020,None,,,
CHEMBL496977,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNCc1cccc2ccccc12)C(=O)O)C(=O)O,IC50,'=',154,nM,6.81,,,UO_0000065,14.83,0.28,4.64,4.13,0,CHEMBL1021511,Inhibition of [131I]DCIT from PSMA in human LNCAP cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LNCaP,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1139375,1,Scientific Literature,J Med Chem,2009,CHEMBL3307965,,,
CHEMBL286600,NCc1ccc(COC(=O)[C@@H]2[C@H](Cc3ccccc3)C(=O)N2C(=O)Cc2cccc(C(=O)OCc3ccccc3)c2)cc1.O=C(O)C(F)(F)F,IC50,'=',1340,nM,5.87,,,UO_0000065,10.18,0.19,1.49,5.06,0,CHEMBL765764,Inhibition of Prostate specific antigen PSA (Serine Protease),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1134448,1,Scientific Literature,J Med Chem,2001,None,,,
CHEMBL60941,O=C(O)CCC(CS)C(=O)O,IC50,'=',6000,nM,5.22,,,UO_0000065,29.3,0.65,4.74,7,0,CHEMBL680917,Inhibition of N-acetyl-L-aspartyl-[3H]L-glutamate binding to glutamate carboxypeptidase II (GCP II),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1892,Glutamate carboxypeptidase II,Homo sapiens,SINGLE PROTEIN,CHEMBL1145039,1,Scientific Literature,J Med Chem,2003,None,,,
