Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL3182444,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3545360,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2220486,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4647764,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,Activity,,,,,,Active,,,,,,0,CHEMBL4612768,Binding affinity to CDK12 (1025 to 1041 residues) (unknown origin) assessed as Cys1039-adduct formation at 10 fold excess of protein measured after 1 hr by by capillary electrophoresis-MS/MS analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4610118,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL4647764,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,Inhibition,,,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4612809,Inhibition of CDK12 C1039S mutant in human HAP1 cells assessed as reduction in RAD51 RNA expression at 40 to 200 nM measured after 24 hrs by RT-qPCR analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HAP1,None,,Q9NYV4,C1039S,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4610118,1,Scientific Literature,J Med Chem,2020,CHEMBL4630769,,,
CHEMBL4847754,Cc1cc(-n2cnc3c(NCc4nc5c(F)c(F)ccc5[nH]4)nc(N4CCOCC4)nc32)no1,Kd,'=',22,nM,7.66,,,UO_0000065,16.38,0.31,4.94,6.24,0,CHEMBL4806267,Binding affinity towards CDK12 (unknown origin) by Discover X assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4804285,38,Patent Bioactivity Data,,2019,None,,INHIBITOR,
CHEMBL4754873,CN(C)C/C=C/C(=O)Nc1ccc(O[C@@H]2CCC[C@@H](Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)C2)cc1,Inhibition,'=',76.8,%,,,,UO_0000187,,,,,0,CHEMBL4828823,Inhibition of ADP(ATP)-biotin probe binding to CDK12 in human Kelly cells at 1 uM incubated for 6 hrs by KiNativ profiling analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Kelly,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4828703,1,Scientific Literature,Eur J Med Chem,2021,None,Dose = 1.0 microM | TIME = 6.0 hr,INHIBITOR,
CHEMBL4647764,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,Inhibition,,,%,,,Active,UO_0000187,,,,,0,CHEMBL4612813,Inhibition of CDK12 in human HAP1 cells assessed as potentiation of olaparib-induced antiproliferative activity at 25 nM measured after 8 days by Celltiter glo assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HAP1,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4610118,1,Scientific Literature,J Med Chem,2020,CHEMBL4630769,,,
CHEMBL4877117,Cn1cc(-n2cnc3c(NCc4nc5cc(Cl)c(Cl)cc5[nH]4)nc(N4CCOCC4)nc32)cn1,Inhibition,'=',100,%,,,,UO_0000187,,,,,0,CHEMBL4806307,Inhibition of CDK12 (unknown origin) at 10 uM relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4804285,38,Patent Bioactivity Data,,2019,None,Dose = 10.0 microM,INHIBITOR,
CHEMBL4790458,C=CC(=O)N1CC=C(c2ccc(C(C(=O)Nc3cc(C4CC4)[nH]n3)C(C)C)cn2)CC1,Kd,'>',100,nM,,,,UO_0000065,,,,,0,CHEMBL4742549,Binding affinity to DNA-tagged CDK-12 expressed in HEK293 cells (unknown origin) by qPCR analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4742395,38,Patent Bioactivity Data,,2019,None,,,
CHEMBL4786663,C=CC(=O)NC1CCN(c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)CC1,Kd,'<',25,nM,,,,UO_0000065,,,,,0,CHEMBL4742549,Binding affinity to DNA-tagged CDK-12 expressed in HEK293 cells (unknown origin) by qPCR analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4742395,38,Patent Bioactivity Data,,2019,None,,INHIBITOR,
CHEMBL4783704,C=CC(=O)N1CCC=C(c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2F)C1,IC50,'=',14,nM,7.85,,,UO_0000065,19.23,0.36,3.88,10.06,0,CHEMBL4742550,Inhibition of CDK12 (unknown origin) using ULight - 4E - BP1( Thr37 / Thr46 ) as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4742395,38,Patent Bioactivity Data,,2019,None,TIME = 1.0 hr,INHIBITOR,
CHEMBL4793480,C=CC(=O)N1CCC=C(c2ccc(C(C(=O)Nc3cc(C4CC4)[nH]n3)C(C)C)cn2)C1,IC50,'=',178,nM,6.75,,,UO_0000065,16.09,0.3,2.89,7.42,0,CHEMBL4742550,Inhibition of CDK12 (unknown origin) using ULight - 4E - BP1( Thr37 / Thr46 ) as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4742395,38,Patent Bioactivity Data,,2019,None,TIME = 1.0 hr,INHIBITOR,
CHEMBL4778676,C=CC(=O)N1CC=C(c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cn2)C1,IC50,'=',676,nM,6.17,,,UO_0000065,16.35,0.3,3.33,6.78,0,CHEMBL4742550,Inhibition of CDK12 (unknown origin) using ULight - 4E - BP1( Thr37 / Thr46 ) as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4742395,38,Patent Bioactivity Data,,2019,None,TIME = 1.0 hr,INHIBITOR,
CHEMBL1229517,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3264002,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2336325,CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3989914,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2376648,C[C@@H](Oc1cc(C(=O)Nc2ccc(C(=O)N3CCN(C)CC3)cc2)nnc1N)c1c(Cl)ccc(F)c1Cl,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2146883,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2219422,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3301607,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2325741,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2nc[nH]c3nccc2-3)CC1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3544983,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL281948,COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2105759,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL180022,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL551064,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](N2CCC2)C1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1908397,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3426621,C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1289601,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3039513,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1236107,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL572878,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL513909,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1234354,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2103839,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL377300,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1230607,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,Kd,'=',3657,nM,5.44,,Active,UO_0000065,15.04,0.29,3.13,6.68,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1090090,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1233528,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3545157,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1236962,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2408045,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3188267,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3301622,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL598797,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4647764,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,Activity,,,,,,Active,,,,,,0,CHEMBL4612766,Binding affinity to CDK12 (unknown origin) assessed as change in molecular weight at 10 fold excess of protein measured after 1 hr by LC-MS/MS analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4610118,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL4647764,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,Inhibition,,,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4612789,Inhibition of CDK12 C1039S mutant in human HAP1 cells assessed as reduction in RNA Polymerase 2 CTD phosphorylation at Ser2 residues at 40 to 200 nM measured after 6 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HAP1,None,,Q9NYV4,C1039S,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4610118,1,Scientific Literature,J Med Chem,2020,CHEMBL4630769,,,
CHEMBL4647764,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,Inhibition,,,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4612790,Inhibition of CDK12 C1039S mutant in human HAP1 cells assessed as reduction in RNA Polymerase 2 CTD phosphorylation at Ser5 residues at 40 to 200 nM measured after 6 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HAP1,None,,Q9NYV4,C1039S,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4610118,1,Scientific Literature,J Med Chem,2020,CHEMBL4630769,,,
CHEMBL4445812,O=C(Nc1ccc2cc(C(=O)Nc3nccs3)ccc2c1)c1ccc(Cl)c(Cl)c1,Kd,'=',8020,nM,5.1,,,UO_0000065,11.52,0.24,-1.01,7.17,0,CHEMBL4375312,Binding affinity to wild-type human partial length CDK12 (P697 to E1077 residues) expressed in mammalian expression system measured after 1 hr by kinomescan method,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4373706,1,Scientific Literature,J Med Chem,2019,None,,,
CHEMBL4786926,CC#CC(=O)N1CCC=C(c2ccc(CC(=O)Nc3cc(C4CC4)[nH]n3)cn2)C1,IC50,'=',37,nM,7.43,,,UO_0000065,19.08,0.35,4.93,8.17,0,CHEMBL4742550,Inhibition of CDK12 (unknown origin) using ULight - 4E - BP1( Thr37 / Thr46 ) as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3559692,Cyclin-dependent kinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4742395,38,Patent Bioactivity Data,,2019,None,TIME = 1.0 hr,INHIBITOR,
CHEMBL3218575,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc3nsnc3c2)cc1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1289926,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1614710,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1236682,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL253969,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,Kd,'=',157,nM,6.8,,Active,UO_0000065,16.93,0.33,3.5,7.23,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1088751,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,Kd,'>',30000,nM,,,Inactive,UO_0000065,,,,,0,CHEMBL3991652,Kinobeads (epsilon),,,,,,,,,,,,,,,,,,,,,,,,
